driver_id,lap_number,lap_time,sector1_time,sector2_time,sector3_time,PitInTime,PitOutTime,grid_position,finish_position,conditions,temperature,humidity,tracktemperature,season,race_round,grand_prix
16,6.0,69.406,17.427,30.816,21.163,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,7.0,69.526,17.58,30.799,21.147,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,8.0,69.693,17.556,30.897,21.24,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,9.0,69.438,17.482,30.874,21.082,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,10.0,69.492,17.489,30.893,21.11,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,11.0,69.754,17.464,31.035,21.255,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,12.0,69.621,17.498,30.948,21.175,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,13.0,69.771,17.505,31.103,21.163,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,14.0,69.616,17.564,30.86,21.192,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,15.0,69.786,17.603,31.098,21.085,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,16.0,69.528,17.6,30.871,21.057,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,17.0,69.445,17.499,30.879,21.067,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,18.0,69.227,17.483,30.756,20.988,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,19.0,69.418,17.436,30.829,21.153,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,20.0,69.553,17.504,30.899,21.15,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,21.0,69.614,17.606,30.935,21.073,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,22.0,72.619,17.544,30.751,24.324,0 days 00:58:23.965000,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,23.0,87.182,34.981,31.129,21.072,,0 days 00:58:45.852000,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
